"eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","typeId","name","assist","type_value_Jersey number","type_value_Player position","type_value_Team formation","type_value_Involved","type_value_Team kit","type_value_Team player formation","type_value_Resume","type_value_Captain","type_value_Direction of Play","type_value_Kick Off","type_value_Pass End X","type_value_Angle","type_value_Pass End Y","type_value_Length","type_value_Zone","type_value_Long ball","type_value_Chipped","type_value_Opposite related event ID","type_value_Defensive","type_value_Offensive","type_value_Head pass","type_value_Blocked
Pass","type_value_Launch","type_value_Not visible","type_value_Throw-in","type_value_None","type_value_Cross","type_value_Blocked cross","type_value_Head","type_value_Foul","type_value_Attempted Tackle","type_value_Direct","type_value_Out of box-centre","type_value_GK Y Coordinate","type_value_Goal mouth z coordinate","type_value_Blocked y co-ordinate","type_value_Low centre","type_value_Free kick","type_value_Right footed","type_value_Blocked x co-ordinate","type_value_Goal mouth y coordinate","type_value_GK X blocked","type_value_Blocked","type_value_Def block","type_value_Lay-off","type_value_Switch of play","type_value_Shirt Pull/Holding","type_value_Free kick taken","type_value_Out of play","type_value_Assist","type_value_Intentional
assist","type_value_Related event ID","type_value_Regular play","type_value_Six yard blocked","type_value_Box-centre","type_value_Assisted","type_value_First Touch","type_value_Keeper Throw","type_value_Left","type_value_Corner taken","type_value_In-swinger","type_value_From corner","type_value_High Right","type_value_Low","type_value_Goal Kick","type_value_Straight","type_value_Out-swinger","type_value_Pull Back","type_value_Big Chance","type_value_Hands","type_value_Standing","type_value_Collected","type_value_Small box-right","type_value_Volley","type_value_Parried safe","type_value_Through ball","type_value_Over-arm","type_value_Right","type_value_Left footed","type_value_Low right","type_value_Flick-on","type_value_Individual Play","type_value_Low left","type_value_Shove/push","type_value_Overrun","type_value_Box-deep left","type_value_High centre","type_value_Caught","type_value_High claim","type_value_Gk kick from hands","type_value_Own Player","type_value_Own Shot Blocked","type_value_Not past goal line","type_value_High","type_value_Hand","type_value_End type","type_value_Tactical","type_value_Position Side ID","type_value_Detailed Position ID","type_value_Formation slot","type_value_Players caught offside","type_value_Indirect","type_value_Stooping","type_value_Yellow Card","type_value_Box-right","type_value_Diving","type_value_Fantasy Assist Type","type_value_Small box- centre","type_value_Assist Team","type_value_Fantasy
Assisted By","type_value_Fast Break","type_value_Overhit Cross","type_value_Set piece","type_value_Reaching","type_value_Parried danger","type_value_Captain change","type_value_Swerve Left","type_value_Game end","value_Jersey number.x","value_Player position","value_Team formation","value_Involved","value_Team kit","value_Team player formation","value_Resume","value_Captain","value_Direction of Play","value_Kick Off","value_Pass End X","value_Angle","value_Pass End Y","value_Length","value_Zone","value_Long ball","value_Chipped","value_Opposite related event ID","value_Defensive","value_Offensive","value_Head pass","value_Blocked
Pass","value_Launch","value_Not visible","value_Throw-in","value_None","value_Cross","value_Blocked cross","value_Head","value_Foul","value_Attempted Tackle","value_Direct","value_Out of box-centre","value_GK Y Coordinate","value_Goal mouth z coordinate","value_Blocked y co-ordinate","value_Low centre","value_Free kick","value_Right footed","value_Blocked x co-ordinate","value_Goal mouth y coordinate","value_GK X blocked","value_Blocked","value_Def block","value_Lay-off","value_Switch of play","value_Shirt Pull/Holding","value_Free kick taken","value_Out of play","value_Assist","value_Intentional
assist","value_Related event ID","value_Regular play","value_Six yard blocked","value_Box-centre","value_Assisted","value_First Touch","value_Keeper Throw","value_Left","value_Corner taken","value_In-swinger","value_From corner","value_High Right","value_Low","value_Goal Kick","value_Straight","value_Out-swinger","value_Pull Back","value_Big Chance","value_Hands","value_Standing","value_Collected","value_Small box-right","value_Volley","value_Parried safe","value_Through ball","value_Over-arm","value_Right","value_Left footed","value_Low right","value_Flick-on","value_Individual Play","value_Low left","value_Shove/push","value_Overrun","value_Box-deep left","value_High centre","value_Caught","value_High claim","value_Gk kick from hands","value_Own Player","value_Own Shot Blocked","value_Not past goal line","value_High","value_Hand","value_End type","value_Tactical","value_Position Side ID","value_Detailed Position ID","value_Formation slot","value_Players caught offside","value_Indirect","value_Stooping","value_Yellow Card","value_Box-right","value_Diving","value_Fantasy Assist Type","value_Small box- centre","value_Assist Team","value_Fantasy
Assisted By","value_Fast Break","value_Overhit Cross","value_Set piece","value_Reaching","value_Parried danger","value_Captain change","value_Swerve Left","value_Game end","teamName","h_a","ft","timeStamp","venueName","competition","season","index","start_zone_value_xT","end_zone_value_xT","xT","oppositionTeamName","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number","formation_position","formation_name","value_Jersey number.y"
490,57,42,"26fes5ubaeq0fk1nay2pj2ob2",68.775,20.4,"SecondHalf","Pass","Successful",NA,NA,NA,NA,NA,"bh4a2zneilpvi1t7etuhkfl61",94.395,21.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.7,2740465797,1,"Gonzalo Villar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,213,141,212,56,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89.9","0.04","31.6","25.6","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Granada CF","home","1 : 2","2024-10-27","Estadio Nuevo Los Cármenes","LALIGA HYPERMOTION","2024/2025",1103,0.0241224,0.05491138,0.03078898,"Levante UD",22.2920936487579,0,2.43170861154491,"G. Villar",1103,59,"Granada CF",1103,"CMF","442",8
491,57,44,"26fes5ubaeq0fk1nay2pj2ob2",94.395,21.488,"SecondHalf","Pass","Successful",NA,NA,NA,NA,NA,"3khjldonug93pcmztu04ytobu",92.82,24.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.7333333333333,2740465817,1,"Ricard Sanchez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,213,141,212,56,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88.4","2.07","35.8","3.3","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Granada CF","home","1 : 2","2024-10-27","Estadio Nuevo Los Cármenes","LALIGA HYPERMOTION","2024/2025",1104,0.06442595,0.05491138,-0.00951456999999999,"Levante UD",0.858523003413165,0,118.875443396228,"R. Sanchez",1104,59,"Granada CF",1104,"RB","442",12
492,57,45,"26fes5ubaeq0fk1nay2pj2ob2",92.715,24.344,"SecondHalf","SavedShot","Successful",NA,NA,NA,NA,NA,"9iwptrplnmwst5nfimyuqekq2",92.715,24.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.75,2740465819,15,"Reinier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,147,NA,NA,20,146,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,55,22,NA,NA,29,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,"479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.2","46.9",NA,NA,NA,"98.2","45.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Granada CF","home","1 : 2","2024-10-27","Estadio Nuevo Los Cármenes","LALIGA HYPERMOTION","2024/2025",1105,NA,NA,NA,"Levante UD",0,0,0,"Reinier",1105,59,"Granada CF",1105,"Sub","442",19
479,57,45,"4grc9qgcvusllap8h5j6gc5h5",2.52,35.088,"SecondHalf","Save","Successful",NA,NA,NA,NA,NA,"dlc9ht6hrf8bu1sxgqkm8fh79",2.52,35.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.75,2740465833,10,"Andres Fernandez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,NA,NA,NA,NA,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,"492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Levante UD","away","1 : 2","2024-10-27","Estadio Nuevo Los Cármenes","LALIGA HYPERMOTION","2024/2025",1106,NA,NA,NA,"Granada CF",0,0,0,"A. Fernandez",1106,59,"Granada CF",1106,"GK","4231",1
493,57,47,"26fes5ubaeq0fk1nay2pj2ob2",100.065,31.756,"SecondHalf","Goal","Successful",NA,NA,NA,NA,NA,"3khjldonug93pcmztu04ytobu",100.065,31.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.7833333333333,2740465861,16,"Ricard Sanchez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231,103,NA,78,NA,20,NA,102,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,16,282,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.7","8.9",NA,NA,NA,NA,NA,"51.8","98.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTEMPT_SAVED",NA,"5683","9iwptrplnmwst5nfimyuqekq2",NA,NA,NA,NA,NA,NA,NA,NA,"Granada CF","home","1 : 2","2024-10-27","Estadio Nuevo Los Cármenes","LALIGA HYPERMOTION","2024/2025",1107,NA,NA,NA,"Levante UD",0,0,0,"R. Sanchez",1107,59,"Granada CF",1107,"RB","442",12
480,58,48,"4grc9qgcvusllap8h5j6gc5h5",52.395,34.204,"SecondHalf","Pass","Successful",NA,NA,NA,NA,NA,"8kj8kbwbfiqloxiilj0i00ep6",34.545,37.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.8,2740466649,1,"Ivan Romero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279,140,213,141,212,56,NA,NA,NA,NA,NA,NA,NA,NA,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","32.9","2.94","55.7","18.2","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Levante UD","away","1 : 2","2024-10-27","Estadio Nuevo Los Cármenes","LALIGA HYPERMOTION","2024/2025",1108,0.01689528,0.01132376,-0.00557152,"Granada CF",-17.9561407212745,0,168.375604275651,"I. Romero",1108,60,"Levante UD",1108,"ST","4231",9
481,58,49,"4grc9qgcvusllap8h5j6gc5h5",34.545,37.876,"SecondHalf","Pass","Successful",NA,NA,NA,NA,NA,"a91clevckra05nq55e1ztezmd",38.64,63.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.8166666666667,2740466687,1,"Oriol Rey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,213,141,212,56,NA,NA,NA,NA,NA,NA,NA,NA,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36.8","1.42","94.1","26.4","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Levante UD","away","1 : 2","2024-10-27","Estadio Nuevo Los Cármenes","LALIGA HYPERMOTION","2024/2025",1109,0.01262646,0.01126267,-0.00136379,"Granada CF",-2.25968140572662,0,81.0872145926632,"O. Rey",1109,60,"Levante UD",1109,"CMF","4231",20
481.5,58,50,"4grc9qgcvusllap8h5j6gc5h5",38.64,63.988,"SecondHalf","Carry","Successful",999,"takeOns","0",NA,TRUE,"7273i4kefuqr1mldvltt60i6s",33.915,65.008,NA,NA,NA,NA,NA,482,NA,NA,NA,NA,61.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Levante UD","away","1 : 2","2024-10-27","Estadio Nuevo Los Cármenes","LALIGA HYPERMOTION","2024/2025",1110,0.01126267,0.00977659,-0.00148608,"Granada CF",0,-4.7324623708126,167.818318313347,NA,1110,60,"Levante UD",1110,"LB","4231",29
482,58,51,"4grc9qgcvusllap8h5j6gc5h5",33.915,65.008,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,NA,NA,"7273i4kefuqr1mldvltt60i6s",36.54,64.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.85,2740466695,1,"Marcos Navarro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,213,141,212,56,NA,155,233,NA,286,NA,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34.8","6.01","94.5","2.7","Back",NA,NA,"494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Levante UD","away","1 : 2","2024-10-27","Estadio Nuevo Los Cármenes","LALIGA HYPERMOTION","2024/2025",1111,NA,NA,NA,"Granada CF",2.70423649637439,0,-15.9050284921128,"M. Navarro",1111,60,"Levante UD",1111,"LB","4231",29
494,58,51,"26fes5ubaeq0fk1nay2pj2ob2",67.62,18.36,"SecondHalf","BlockedPass","Successful",NA,NA,NA,NA,NA,"bh4a2zneilpvi1t7etuhkfl61",67.62,18.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.85,2740466745,74,"Gonzalo Villar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,"482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Granada CF","home","1 : 2","2024-10-27","Estadio Nuevo Los Cármenes","LALIGA HYPERMOTION","2024/2025",1112,NA,NA,NA,"Levante UD",0,0,0,"G. Villar",1112,60,"Levante UD",1112,"CMF","442",8
495,58,52,"26fes5ubaeq0fk1nay2pj2ob2",74.13,14.28,"SecondHalf","BallTouch","Unsuccessful",NA,NA,NA,NA,NA,"exgk5o5lerftfexk419xbob9",74.13,14.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.8666666666667,2740466769,61,"M. Uzuni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Granada CF","home","1 : 2","2024-10-27","Estadio Nuevo Los Cármenes","LALIGA HYPERMOTION","2024/2025",1113,NA,NA,NA,"Levante UD",0,0,0,"M. Uzuni",1113,60,"Levante UD",1113,"ST","442",10
